,visitId,visitStartTime,date,totals,device,channelGrouping,fullVisitorId,visits,hits,pageviews,timeOnSite,bounces,transactions,transactionRevenue,newVisits,screenviews,uniqueScreenviews,timeOnScreen,totalTransactionRevenue,sessionQualityDim,browser,browserVersion,browserSize,operatingSystem,operatingSystemVersion,isMobile,mobileDeviceBranding,mobileDeviceModel,mobileInputSelector,mobileDeviceInfo,mobileDeviceMarketingName,flashVersion,javaEnabled,language,screenColors,screenResolution,deviceCategory
243,1501656812,1501656812,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": null,
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Safari"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Macintosh"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Organic Search,7825082949972548337,1,1,1,,1,,,,,,,,1,Safari,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
244,1501594199,1501594199,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Firefox"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Linux"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Organic Search,4089872184214135342,1,1,1,,1,,,1,,,,,1,Firefox,not available in demo dataset,not available in demo dataset,Linux,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
245,1501584373,1501584373,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Linux"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Direct,6357952054005839669,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Linux,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
246,1501608611,1501608611,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Macintosh"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Direct,7950080875551091832,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
247,1501650118,1501650118,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Chrome OS"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Paid Search,2354022204600842984,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Chrome OS,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
248,1501627396,1501627396,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Macintosh"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Organic Search,3330803367085003191,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
249,1501595576,1501595576,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Windows"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Organic Search,7380955191476025429,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
250,1501577924,1501577924,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Windows"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Organic Search,1233075314070179056,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
251,1501571677,1501571677,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": null,
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Macintosh"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Organic Search,2956728360962363531,1,1,1,,1,,,,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
252,1501577453,1501577453,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Macintosh"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Organic Search,7901144710270940762,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
253,1501587735,1501587735,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Windows"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Organic Search,6403743918926579956,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
254,1501603568,1501603568,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Linux"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Direct,167426291012865838,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Linux,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
255,1501629416,1501629416,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Windows"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Organic Search,5784997969225431483,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
256,1501628714,1501628714,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Chrome OS"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Organic Search,589438687304571145,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Chrome OS,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
257,1501573362,1501573362,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Windows"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Organic Search,7871068383032112621,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
258,1501625951,1501625951,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Firefox"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Macintosh"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Organic Search,3950151494511223507,1,1,1,,1,,,1,,,,,1,Firefox,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
259,1501630207,1501630207,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": null,
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Windows"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Organic Search,9509805764409199520,1,1,1,,1,,,,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
